chrome,2022-04-30 19:12:24.640000,sleeping,391974912,30526070784,110895104,663093248
chrome,2022-04-30 19:12:30.670000,sleeping,111972352,26186428416,93437952,227344384
chrome,2022-04-30 19:12:30.730000,sleeping,117768192,30564790272,96653312,250810368
update-notifier,2022-04-30 19:12:32.940000,sleeping,26943488,474361856,21618688,49246208
gvfsd-metadata,2022-04-30 19:12:32.950000,sleeping,6467584,167567360,4943872,18767872
chrome,2022-04-30 19:12:33.690000,sleeping,350257152,26239426560,102240256,1526140928
chrome,2022-04-30 19:12:33.750000,sleeping,218570752,26197475328,104828928,428834816
chrome,2022-04-30 19:12:34.340000,sleeping,180961280,26233085952,88592384,343015424
chrome,2022-04-30 19:12:40.990000,sleeping,237604864,26226737152,101060608,824315904
chrome,2022-04-30 19:12:42.690000,sleeping,415752192,30543106048,108523520,718462976
chrome,2022-04-30 19:12:42.780000,sleeping,236843008,26243411968,100278272,556826624
chrome,2022-04-30 19:12:45.790000,sleeping,462303232,26229555200,103702528,880345088
chrome,2022-04-30 19:12:46.160000,sleeping,158777344,26227965952,99569664,408395776
chrome,2022-04-30 19:12:51.830000,sleeping,422313984,26231336960,109547520,1516281856
gvfsd-network,2022-05-03 15:29:04.210000,sleeping,7004160,397729792,5750784,43806720
gvfsd-dnssd,2022-05-03 15:29:04.260000,sleeping,6270976,322912256,5607424,35086336
kwalletd5,2022-05-03 15:33:26.930000,sleeping,14401536,422014976,11669504,41029632
telegram-desktop,2022-05-03 15:37:01.940000,sleeping,182173696,1963732992,73584640,1448206336
chrome,2022-05-03 19:03:56.830000,sleeping,187039744,26245492736,140988416,247754752
python3,2022-05-03 19:09:38.160000,sleeping,3395584,796549120,3395584,137723904
chrome,2022-05-04 13:32:26.400000,sleeping,319737856,26226130944,100089856,739696640
chrome,2022-05-04 17:20:00.830000,sleeping,428269568,30602756096,128577536,1213997056
chrome,2022-05-04 17:21:26.630000,sleeping,151396352,26190286848,97333248,269737984
chrome,2022-05-04 17:34:49.380000,sleeping,171880448,26223460352,92336128,323403776
chrome,2022-05-04 17:45:35.860000,sleeping,149667840,30520217600,93245440,261664768
chrome,2022-05-04 17:57:59.300000,sleeping,135999488,26224418816,89296896,257847296
chrome,2022-05-04 18:01:01.630000,sleeping,149909504,26202079232,96100352,304041984
chrome,2022-05-04 18:14:55.360000,sleeping,133951488,26222825472,90419200,260599808
chrome,2022-05-04 18:42:40.500000,sleeping,127680512,26240446464,90275840,269320192
loop23,2022-05-04 18:56:04.850000,sleeping,0,0,0,0
dockerd,2022-05-04 18:56:08.310000,sleeping,0,0,0,0
containerd,2022-05-04 18:56:09.850000,sleeping,0,0,0,0
chrome,2022-05-04 19:06:35.570000,sleeping,188862464,26197372928,97615872,364109824
uuidd,2022-05-04 19:17:14.850000,sleeping,0,0,0,0
chrome,2022-05-04 19:23:56.350000,sleeping,143265792,26188726272,96968704,271421440
python3,2022-05-04 19:29:47.380000,sleeping,3391488,1828474880,3391488,835633152
chrome,2022-05-04 19:36:45.420000,sleeping,100864000,26183622656,81948672,195272704
uas,2022-05-04 21:30:44.930000,idle,0,0,0,0
chrome,2022-05-05 20:49:41.170000,sleeping,140943360,26187493376,93220864,264187904
chrome,2022-05-05 20:52:31.250000,sleeping,308334592,30504361984,106868736,508690432
loop24,2022-05-06 12:13:46.630000,sleeping,0,0,0,0
chrome,2022-05-06 15:26:58.700000,sleeping,165543936,26256842752,93802496,369803264
rsyslogd,2022-05-07 10:09:30.730000,sleeping,0,0,0,0
networkd-dispat,2022-05-07 10:09:39.690000,sleeping,0,0,0,0
chrome,2022-05-08 10:20:20.270000,sleeping,120107008,26179477504,76156928,436015104
chrome,2022-05-08 15:55:01.850000,sleeping,144293888,26185650176,88682496,297086976
